4/17/2015,,,49.99,6,16,0,,,,,,,,,,,,,,
1/5/2015,,Fast Food,10.15,2,2,3,,,,,,,,,,,,,,
1/5/2015,,Pharmacy,11.27,2,2,4,,,,,,,,,,,,,,
1/5/2015,,Fast Food,14.27,2,2,5,,,,,,,,,,,,,,
1/5/2015,,Movies & DVDs,17.50,2,2,6,,,,,,,,,,,,,,
1/5/2015,,Movies & DVDs,9.00,2,2,7,,,,,,,,,,,,,,
1/2/2015,,Pharmacy,8.02,6,1,0,,,,,,,,,,,,,,
1/2/2015,,UNCATEGORIZED,57.34,6,1,1,,,,,,,,,,,,,,
1/2/2015,,UNCATEGORIZED,17.16,6,1,2,,,,,,,,,,,,,,
1/2/2015,,Restaurants,7.84,6,1,3,,,,,,,,,,,,,,
1/2/2015,,Fast Food,6.60,6,1,4,,,,,,,,,,,,,,
1/2/2015,,Income,295.00,6,1,5,,,,,,,,,,,,,,
1/2/2015,,UNCATEGORIZED,490.00,6,1,6,,,,,,,,,,,,,,
